goal_image,steering_user_id,reference_prompt,reference_seed,model,attempt,generated_image,prompt,seed,dreamsim
https://storage.googleapis.com/promptsteering/c17a123f-cbde-49f2-ae38-17d980e51b06.png,5f3e8506cb479c0a96cf4aac,"a person carrying a wooden crate full of flowers. The flowers are mostly red, purple, and blue, with some white and yellow flowers as well. The crate is made of wood and has a metal handle. The person is wearing a black shirt and dark pants. They are holding the crate with both hands and their arms are extended downward. The background is a blurry street with bicycles parked along the side. The image is a photograph and the style is candid.",797986608,sd3.5-large-turbo,1,https://storage.googleapis.com/promptsteering/104fbc25-034f-4a6a-b0f4-7891715ed0ce.png,a boy with black pants and a black tshirt is holder a square basket with white purple and red flowers. Red flowers are slightly bigger. On the background you can see tthe wheels of the bicycles a flock of bikers,797986608,0.6741815209388733
https://storage.googleapis.com/promptsteering/c17a123f-cbde-49f2-ae38-17d980e51b06.png,5f3e8506cb479c0a96cf4aac,"a person carrying a wooden crate full of flowers. The flowers are mostly red, purple, and blue, with some white and yellow flowers as well. The crate is made of wood and has a metal handle. The person is wearing a black shirt and dark pants. They are holding the crate with both hands and their arms are extended downward. The background is a blurry street with bicycles parked along the side. The image is a photograph and the style is candid.",797986608,sd3.5-large-turbo,2,https://storage.googleapis.com/promptsteering/47a9acc7-7cac-46ae-b034-087f57df03a1.png,"a boy, facing the photograph and showing from the neck and below, with black pants and a black tshirt is holder a square basket with white purple and red flowers. Red flowers are slightly bigger. On the background you can see tthe wheels of the bicycles a flock of bikers",1924076816,0.5928682088851929
https://storage.googleapis.com/promptsteering/c17a123f-cbde-49f2-ae38-17d980e51b06.png,5f3e8506cb479c0a96cf4aac,"a person carrying a wooden crate full of flowers. The flowers are mostly red, purple, and blue, with some white and yellow flowers as well. The crate is made of wood and has a metal handle. The person is wearing a black shirt and dark pants. They are holding the crate with both hands and their arms are extended downward. The background is a blurry street with bicycles parked along the side. The image is a photograph and the style is candid.",797986608,sd3.5-large-turbo,3,https://storage.googleapis.com/promptsteering/656748fb-9757-476e-b0de-579183ae8184.png,"a boy, facing the photograph, with black pants and a black tshirt is holder a square basket with white purple and red flowers. we see the boy from the neck and below. Red flowers are slightly bigger. On the background you can see tthe wheels of the bicycles a flock of bikers",1924076816,0.56719970703125
https://storage.googleapis.com/promptsteering/c17a123f-cbde-49f2-ae38-17d980e51b06.png,5f3e8506cb479c0a96cf4aac,"a person carrying a wooden crate full of flowers. The flowers are mostly red, purple, and blue, with some white and yellow flowers as well. The crate is made of wood and has a metal handle. The person is wearing a black shirt and dark pants. They are holding the crate with both hands and their arms are extended downward. The background is a blurry street with bicycles parked along the side. The image is a photograph and the style is candid.",797986608,sd3.5-large-turbo,4,https://storage.googleapis.com/promptsteering/cece148c-b6d9-4d85-86f3-7298b1b4ab22.png,"a boy, facing the photograph, with black pants and a black tshirt is holder a square basket with white purple and red flowers. we see the boy from the neck and below but hte boy looks at us. Red flowers are slightly bigger. On the background you can see tthe wheels of the bicycles a flock of bikers",1924076816,0.5930854678153992
https://storage.googleapis.com/promptsteering/c17a123f-cbde-49f2-ae38-17d980e51b06.png,5f3e8506cb479c0a96cf4aac,"a person carrying a wooden crate full of flowers. The flowers are mostly red, purple, and blue, with some white and yellow flowers as well. The crate is made of wood and has a metal handle. The person is wearing a black shirt and dark pants. They are holding the crate with both hands and their arms are extended downward. The background is a blurry street with bicycles parked along the side. The image is a photograph and the style is candid.",797986608,sd3.5-large-turbo,5,https://storage.googleapis.com/promptsteering/1f3f4342-08c3-44c5-b91e-c1b0581b31e2.png,"a boy, facing the photograph, with black pants and a black tshirt is holder a square basket with white purple and red flowers. we see the boy from the neck and below but hte boy looks at us. we cant see the boy's face. Red flowers are slightly bigger. On the background you can see tthe wheels of the bicycles a flock of bikers",797986608,0.7039545178413391
https://storage.googleapis.com/promptsteering/3d11c96d-e94d-43e7-9333-ff70c563a573.png,5f3e8506cb479c0a96cf4aac,A roll of anti-slip tape. The tape is gray and has a rough surface. It is rolled up in a circle with a white background.,3795126118,sd3.5-large-turbo,1,https://storage.googleapis.com/promptsteering/7cd20d73-8e29-496b-8bd9-e8e90e5e9f90.png,An image of a silver tape with slightly rough surface. thhe background is grey/white.,3795126118,0.4693325161933899
https://storage.googleapis.com/promptsteering/3d11c96d-e94d-43e7-9333-ff70c563a573.png,5f3e8506cb479c0a96cf4aac,A roll of anti-slip tape. The tape is gray and has a rough surface. It is rolled up in a circle with a white background.,3795126118,sd3.5-large-turbo,2,https://storage.googleapis.com/promptsteering/63b9b774-2955-484a-b04b-e1c46b150284.png,An image of a mat gray tape with slightly rough surface. thhe background is white with some grey.,4052501900,0.2128678560256958
https://storage.googleapis.com/promptsteering/3d11c96d-e94d-43e7-9333-ff70c563a573.png,5f3e8506cb479c0a96cf4aac,A roll of anti-slip tape. The tape is gray and has a rough surface. It is rolled up in a circle with a white background.,3795126118,sd3.5-large-turbo,3,https://storage.googleapis.com/promptsteering/ae2eb6d8-c98b-4262-bb05-903aafeead77.png,An image of a mat gray tape with slightly rough surface. thhe background is white with some grey. the inside of the tape is white.,3795126118,0.8357805609703064
https://storage.googleapis.com/promptsteering/3d11c96d-e94d-43e7-9333-ff70c563a573.png,5f3e8506cb479c0a96cf4aac,A roll of anti-slip tape. The tape is gray and has a rough surface. It is rolled up in a circle with a white background.,3795126118,sd3.5-large-turbo,4,https://storage.googleapis.com/promptsteering/54a33e9b-088f-4863-8914-f99946986c5b.png,An image of a mat gray tape with slightly rough surface. thhe background is white with some grey. the inside of the tape is white. The tape is facing diagonally right.,4052501900,0.3258814215660095
https://storage.googleapis.com/promptsteering/3d11c96d-e94d-43e7-9333-ff70c563a573.png,5f3e8506cb479c0a96cf4aac,A roll of anti-slip tape. The tape is gray and has a rough surface. It is rolled up in a circle with a white background.,3795126118,sd3.5-large-turbo,5,https://storage.googleapis.com/promptsteering/210cf867-1db3-4e14-ac98-b48a0a6094b9.png,An image of a mat gray tape with slightly rough surface. thhe background is white with some grey. the inside of the tape is white. we see the right side of the tape,3795126118,0.8341920971870422
https://storage.googleapis.com/promptsteering/71f03ee4-d30f-4457-9d58-4af650bcb085.png,665729ca1fbdc0b592ef8d90,"A statue of St. Francis of Assisi made of white Carrara marble located in the Basilica of St Francis in Assisi, Italy. The figure is standing on a white pedestal and has his left hand outstretched in front of him, showing the stigmata wounds on his hand, while his right hand holds a book with a skull resting upon it. He is wearing the habit of the Franciscan order with a rope belt and has a tonsure on his head. The statue is finely carved and has a serene expression on its face.",2270395592,sd3.5-large-turbo,1,https://storage.googleapis.com/promptsteering/698600cf-493b-4614-9412-723879d2e350.png,Marble sculpture of an old scholar,2270395592,0.660881757736206
https://storage.googleapis.com/promptsteering/71f03ee4-d30f-4457-9d58-4af650bcb085.png,665729ca1fbdc0b592ef8d90,"A statue of St. Francis of Assisi made of white Carrara marble located in the Basilica of St Francis in Assisi, Italy. The figure is standing on a white pedestal and has his left hand outstretched in front of him, showing the stigmata wounds on his hand, while his right hand holds a book with a skull resting upon it. He is wearing the habit of the Franciscan order with a rope belt and has a tonsure on his head. The statue is finely carved and has a serene expression on its face.",2270395592,sd3.5-large-turbo,2,https://storage.googleapis.com/promptsteering/5de05660-488a-4655-bd5a-9f72ff69fd1b.png,Full body marble sculpture of an old scholar,2270395592,0.7858039140701294
https://storage.googleapis.com/promptsteering/71f03ee4-d30f-4457-9d58-4af650bcb085.png,665729ca1fbdc0b592ef8d90,"A statue of St. Francis of Assisi made of white Carrara marble located in the Basilica of St Francis in Assisi, Italy. The figure is standing on a white pedestal and has his left hand outstretched in front of him, showing the stigmata wounds on his hand, while his right hand holds a book with a skull resting upon it. He is wearing the habit of the Franciscan order with a rope belt and has a tonsure on his head. The statue is finely carved and has a serene expression on its face.",2270395592,sd3.5-large-turbo,3,https://storage.googleapis.com/promptsteering/653f4ca0-89b4-49aa-bda7-671563944333.png,Full body marble sculpture of an old scholar holding a book,2246404148,0.7128115296363831
https://storage.googleapis.com/promptsteering/71f03ee4-d30f-4457-9d58-4af650bcb085.png,665729ca1fbdc0b592ef8d90,"A statue of St. Francis of Assisi made of white Carrara marble located in the Basilica of St Francis in Assisi, Italy. The figure is standing on a white pedestal and has his left hand outstretched in front of him, showing the stigmata wounds on his hand, while his right hand holds a book with a skull resting upon it. He is wearing the habit of the Franciscan order with a rope belt and has a tonsure on his head. The statue is finely carved and has a serene expression on its face.",2270395592,sd3.5-large-turbo,4,https://storage.googleapis.com/promptsteering/a79217ac-5749-4db9-95ff-07bfc8d9c117.png,Full body marble sculpture of an standing old scholar holding a book,2246404148,0.8037283420562744
https://storage.googleapis.com/promptsteering/71f03ee4-d30f-4457-9d58-4af650bcb085.png,665729ca1fbdc0b592ef8d90,"A statue of St. Francis of Assisi made of white Carrara marble located in the Basilica of St Francis in Assisi, Italy. The figure is standing on a white pedestal and has his left hand outstretched in front of him, showing the stigmata wounds on his hand, while his right hand holds a book with a skull resting upon it. He is wearing the habit of the Franciscan order with a rope belt and has a tonsure on his head. The statue is finely carved and has a serene expression on its face.",2270395592,sd3.5-large-turbo,5,https://storage.googleapis.com/promptsteering/806ccea5-fbef-4799-a5a2-2b4b89753081.png,Full body marble sculpture of an standing old scholar holding a book and teaching onlookers,2270395592,0.8063996434211731
https://storage.googleapis.com/promptsteering/c7771efc-af0d-4c14-9120-ed99c9dee176.png,665729ca1fbdc0b592ef8d90,"A black tarantula on a brown rocky surface. The tarantula is in the center of the image. The tarantula has a red stripe on its back. There are no other objects in the image. The background is in soft focus and is not clear. The tarantula has eight legs that are in contact with the ground. The tarantula is posed in a defensive position, with its front legs raised. The image is a photograph. The style of the image is scientific illustration.",904977182,sd3.5-large-turbo,1,https://storage.googleapis.com/promptsteering/4f8fa0d6-25ce-4a02-be55-d09f3389ae6a.png,Spider,904977182,0.6847447156906128
https://storage.googleapis.com/promptsteering/c7771efc-af0d-4c14-9120-ed99c9dee176.png,665729ca1fbdc0b592ef8d90,"A black tarantula on a brown rocky surface. The tarantula is in the center of the image. The tarantula has a red stripe on its back. There are no other objects in the image. The background is in soft focus and is not clear. The tarantula has eight legs that are in contact with the ground. The tarantula is posed in a defensive position, with its front legs raised. The image is a photograph. The style of the image is scientific illustration.",904977182,sd3.5-large-turbo,2,https://storage.googleapis.com/promptsteering/eb64f1bb-d818-4cc5-8450-ef836fe94a2b.png,Tarantula Spider on a desert,3350004496,0.7370558381080627
https://storage.googleapis.com/promptsteering/c7771efc-af0d-4c14-9120-ed99c9dee176.png,665729ca1fbdc0b592ef8d90,"A black tarantula on a brown rocky surface. The tarantula is in the center of the image. The tarantula has a red stripe on its back. There are no other objects in the image. The background is in soft focus and is not clear. The tarantula has eight legs that are in contact with the ground. The tarantula is posed in a defensive position, with its front legs raised. The image is a photograph. The style of the image is scientific illustration.",904977182,sd3.5-large-turbo,3,https://storage.googleapis.com/promptsteering/669fc418-cc42-4513-8f8e-f8a15681698d.png,Tarantula Spider on a cracked desert earth,904977182,0.7887140512466431
https://storage.googleapis.com/promptsteering/c7771efc-af0d-4c14-9120-ed99c9dee176.png,665729ca1fbdc0b592ef8d90,"A black tarantula on a brown rocky surface. The tarantula is in the center of the image. The tarantula has a red stripe on its back. There are no other objects in the image. The background is in soft focus and is not clear. The tarantula has eight legs that are in contact with the ground. The tarantula is posed in a defensive position, with its front legs raised. The image is a photograph. The style of the image is scientific illustration.",904977182,sd3.5-large-turbo,4,https://storage.googleapis.com/promptsteering/86e7391b-3fa4-4807-9bbb-7d53ff207c55.png,Tarantula Spider with 10 lego on a cracked desert earth,904977182,0.8346362709999084
https://storage.googleapis.com/promptsteering/c7771efc-af0d-4c14-9120-ed99c9dee176.png,665729ca1fbdc0b592ef8d90,"A black tarantula on a brown rocky surface. The tarantula is in the center of the image. The tarantula has a red stripe on its back. There are no other objects in the image. The background is in soft focus and is not clear. The tarantula has eight legs that are in contact with the ground. The tarantula is posed in a defensive position, with its front legs raised. The image is a photograph. The style of the image is scientific illustration.",904977182,sd3.5-large-turbo,5,https://storage.googleapis.com/promptsteering/24bc1bc3-af34-4241-82f9-46d78cd55c2d.png,Tarantula Spider with 10 lego on a cracked desert earth,904977182,0.8346362709999084
https://storage.googleapis.com/promptsteering/1c453450-6f00-484b-938f-a1c4476e7ba2.png,66a4ff6a830015a45bc07f4b,"a group of people standing in a room. The room has a white wall in the background. On the wall is a large black tree painted on it. There is a red ribbon hanging in front of the group of people. There are 13 people in the group. 6 men and 7 women.  In the front row, there are 5 people, 2 men, and 3 women. There is a little girl in a red dress to the left of the picture, she is looking up at the adults. She has her hands by her side. Next to her, there is a woman with short brown hair wearing a black shirt with red and pink floral designs. She has her left hand on her right arm and is smiling at the camera. To her right is a man in a white collared shirt holding a pair of silver scissors. The man is looking down at the scissors. Next, there is a woman with long blond hair wearing a blue Southern Brand shirt. She is smiling and looking at the camera. Finally, on the far right of the image is a man with short brown hair and a beard wearing a blue Southern Brand shirt. He is also looking at the camera. In the second row, there are 4 people, 3 men, and one woman. On the far left is a man wearing a grey Southern Brand shirt. He has his arms crossed on his chest. Next to him is a woman in a white Southern Brand shirt and blue jeans. She has crossed her arms against her chest as well. She is standing with a serious facial expression. To her right is a man in a black Under Armour shirt with a white Southern Brand logo. He has his left hand in his pants pocket and has a neutral expression. To the far right of the image is a man wearing a light blue button-up shirt and dark blue jeans. His arms are hanging at his side. He is looking down at the little girl with a smile on his face. In the third row, there are three men standing. On the far left is a man in a white Southern Brand shirt, black pants, and a black hat. He is smiling down at the little girl. Next, there is a man in a grey Carhartt jacket. His arms are crossed on his chest as he looks at the man in the white Southern Brand shirt with a slight smile. To the far right is a man in a black Southern Brand shirt. He is looking down at a cell phone in his hand. In the fourth row, there is one man standing. He is on the far left of the image wearing a black sweatshirt and black jeans. He is looking to the right with his arms at his sides. The style of the image is candid. The people in the image are not aware they are being photographed. The image is a moment in time captured by the photographer.",2830922507,sd3.5-large-turbo,1,https://storage.googleapis.com/promptsteering/62331c7a-3179-4d86-bdc9-b5958e88eab0.png,funeral with barren tree in background,2830922507,0.4301893711090088
https://storage.googleapis.com/promptsteering/1c453450-6f00-484b-938f-a1c4476e7ba2.png,66a4ff6a830015a45bc07f4b,"a group of people standing in a room. The room has a white wall in the background. On the wall is a large black tree painted on it. There is a red ribbon hanging in front of the group of people. There are 13 people in the group. 6 men and 7 women.  In the front row, there are 5 people, 2 men, and 3 women. There is a little girl in a red dress to the left of the picture, she is looking up at the adults. She has her hands by her side. Next to her, there is a woman with short brown hair wearing a black shirt with red and pink floral designs. She has her left hand on her right arm and is smiling at the camera. To her right is a man in a white collared shirt holding a pair of silver scissors. The man is looking down at the scissors. Next, there is a woman with long blond hair wearing a blue Southern Brand shirt. She is smiling and looking at the camera. Finally, on the far right of the image is a man with short brown hair and a beard wearing a blue Southern Brand shirt. He is also looking at the camera. In the second row, there are 4 people, 3 men, and one woman. On the far left is a man wearing a grey Southern Brand shirt. He has his arms crossed on his chest. Next to him is a woman in a white Southern Brand shirt and blue jeans. She has crossed her arms against her chest as well. She is standing with a serious facial expression. To her right is a man in a black Under Armour shirt with a white Southern Brand logo. He has his left hand in his pants pocket and has a neutral expression. To the far right of the image is a man wearing a light blue button-up shirt and dark blue jeans. His arms are hanging at his side. He is looking down at the little girl with a smile on his face. In the third row, there are three men standing. On the far left is a man in a white Southern Brand shirt, black pants, and a black hat. He is smiling down at the little girl. Next, there is a man in a grey Carhartt jacket. His arms are crossed on his chest as he looks at the man in the white Southern Brand shirt with a slight smile. To the far right is a man in a black Southern Brand shirt. He is looking down at a cell phone in his hand. In the fourth row, there is one man standing. He is on the far left of the image wearing a black sweatshirt and black jeans. He is looking to the right with his arms at his sides. The style of the image is candid. The people in the image are not aware they are being photographed. The image is a moment in time captured by the photographer.",2830922507,sd3.5-large-turbo,2,https://storage.googleapis.com/promptsteering/6cff1c99-b96a-46c3-84dc-1b25f3a451e9.png,funeral with attendees with barren tree in background,2830922507,0.5580680966377258
https://storage.googleapis.com/promptsteering/1c453450-6f00-484b-938f-a1c4476e7ba2.png,66a4ff6a830015a45bc07f4b,"a group of people standing in a room. The room has a white wall in the background. On the wall is a large black tree painted on it. There is a red ribbon hanging in front of the group of people. There are 13 people in the group. 6 men and 7 women.  In the front row, there are 5 people, 2 men, and 3 women. There is a little girl in a red dress to the left of the picture, she is looking up at the adults. She has her hands by her side. Next to her, there is a woman with short brown hair wearing a black shirt with red and pink floral designs. She has her left hand on her right arm and is smiling at the camera. To her right is a man in a white collared shirt holding a pair of silver scissors. The man is looking down at the scissors. Next, there is a woman with long blond hair wearing a blue Southern Brand shirt. She is smiling and looking at the camera. Finally, on the far right of the image is a man with short brown hair and a beard wearing a blue Southern Brand shirt. He is also looking at the camera. In the second row, there are 4 people, 3 men, and one woman. On the far left is a man wearing a grey Southern Brand shirt. He has his arms crossed on his chest. Next to him is a woman in a white Southern Brand shirt and blue jeans. She has crossed her arms against her chest as well. She is standing with a serious facial expression. To her right is a man in a black Under Armour shirt with a white Southern Brand logo. He has his left hand in his pants pocket and has a neutral expression. To the far right of the image is a man wearing a light blue button-up shirt and dark blue jeans. His arms are hanging at his side. He is looking down at the little girl with a smile on his face. In the third row, there are three men standing. On the far left is a man in a white Southern Brand shirt, black pants, and a black hat. He is smiling down at the little girl. Next, there is a man in a grey Carhartt jacket. His arms are crossed on his chest as he looks at the man in the white Southern Brand shirt with a slight smile. To the far right is a man in a black Southern Brand shirt. He is looking down at a cell phone in his hand. In the fourth row, there is one man standing. He is on the far left of the image wearing a black sweatshirt and black jeans. He is looking to the right with his arms at his sides. The style of the image is candid. The people in the image are not aware they are being photographed. The image is a moment in time captured by the photographer.",2830922507,sd3.5-large-turbo,3,https://storage.googleapis.com/promptsteering/cf98c70f-1745-45d5-81a1-c167223504ad.png,funeral with attendees dressed in black and red with barren tree in background,2769803089,0.4689204692840576
https://storage.googleapis.com/promptsteering/1c453450-6f00-484b-938f-a1c4476e7ba2.png,66a4ff6a830015a45bc07f4b,"a group of people standing in a room. The room has a white wall in the background. On the wall is a large black tree painted on it. There is a red ribbon hanging in front of the group of people. There are 13 people in the group. 6 men and 7 women.  In the front row, there are 5 people, 2 men, and 3 women. There is a little girl in a red dress to the left of the picture, she is looking up at the adults. She has her hands by her side. Next to her, there is a woman with short brown hair wearing a black shirt with red and pink floral designs. She has her left hand on her right arm and is smiling at the camera. To her right is a man in a white collared shirt holding a pair of silver scissors. The man is looking down at the scissors. Next, there is a woman with long blond hair wearing a blue Southern Brand shirt. She is smiling and looking at the camera. Finally, on the far right of the image is a man with short brown hair and a beard wearing a blue Southern Brand shirt. He is also looking at the camera. In the second row, there are 4 people, 3 men, and one woman. On the far left is a man wearing a grey Southern Brand shirt. He has his arms crossed on his chest. Next to him is a woman in a white Southern Brand shirt and blue jeans. She has crossed her arms against her chest as well. She is standing with a serious facial expression. To her right is a man in a black Under Armour shirt with a white Southern Brand logo. He has his left hand in his pants pocket and has a neutral expression. To the far right of the image is a man wearing a light blue button-up shirt and dark blue jeans. His arms are hanging at his side. He is looking down at the little girl with a smile on his face. In the third row, there are three men standing. On the far left is a man in a white Southern Brand shirt, black pants, and a black hat. He is smiling down at the little girl. Next, there is a man in a grey Carhartt jacket. His arms are crossed on his chest as he looks at the man in the white Southern Brand shirt with a slight smile. To the far right is a man in a black Southern Brand shirt. He is looking down at a cell phone in his hand. In the fourth row, there is one man standing. He is on the far left of the image wearing a black sweatshirt and black jeans. He is looking to the right with his arms at his sides. The style of the image is candid. The people in the image are not aware they are being photographed. The image is a moment in time captured by the photographer.",2830922507,sd3.5-large-turbo,4,https://storage.googleapis.com/promptsteering/d935823f-45c8-4efc-9ef5-1614142e4acb.png,"funeral with attendees dressed in black and red and white with barren tree in background, no vegetation besides tree",2830922507,0.6269369721412659
