goal_image,steering_user_id,reference_prompt,reference_seed,model,attempt,generated_image,prompt,seed,dreamsim
https://storage.googleapis.com/promptsteering/1aefd724-0b9e-4ec1-8550-438ce389c9ed.png,6682ce9caed960d3f6827a89,"A wooden deck with a thatched roof. There are several wooden tables and chairs on the deck. There is also a bar with a thatched roof. There are several palm trees around the deck. The ocean can be seen in the distance. The sky is blue and there is a sunset. There are two people in the image. One is sitting on a chair with a surfboard in their hand and the other is sitting on a beanbag playing with a small child. The people are all wearing casual clothes and the image has a relaxed, casual, tropical feel to it.",843276,flux-dev,1,https://storage.googleapis.com/promptsteering/ba15d1ce-bc3d-4a81-b450-da78ebc269d2.png,"This image depicts a serene tropical setting during sunset. The scene features a spacious wooden deck with thatched-roof huts on either side, open-air seating, and wooden picnic tables. The deck extends towards the beach, where a family or a small group is sitting on white beanbag chairs near the shore. One person is holding a surfboard, suggesting a coastal or island location known for surfing.

The background showcases a calm ocean with gentle waves reflecting the warm hues of the setting sun. The sun is positioned low on the horizon, casting long shadows across the deck and illuminating the sky with a gradient of orange, pink, and blue. Tall, lush palm trees frame the image, enhancing the tropical ambiance. The thatched-roof structures suggest a resort, beachfront villa, or a high-end retreat.

The architecture blends natural materials, such as wood and palm thatch, giving the setting a rustic yet elegant appearance. The overall atmosphere is tranquil, ideal for relaxation and leisure by the sea.",42,0.8262142539024353
https://storage.googleapis.com/promptsteering/1aefd724-0b9e-4ec1-8550-438ce389c9ed.png,6682ce9caed960d3f6827a89,"A wooden deck with a thatched roof. There are several wooden tables and chairs on the deck. There is also a bar with a thatched roof. There are several palm trees around the deck. The ocean can be seen in the distance. The sky is blue and there is a sunset. There are two people in the image. One is sitting on a chair with a surfboard in their hand and the other is sitting on a beanbag playing with a small child. The people are all wearing casual clothes and the image has a relaxed, casual, tropical feel to it.",843276,flux-dev,2,https://storage.googleapis.com/promptsteering/c215114a-5c06-47c8-b9dc-28a6a929cb0e.png,"Wooden deck, spacious and warm, foreground; thatched-roof huts, rustic and symmetrical, on both sides; wooden picnic tables and benches, sturdy and scattered, across the deck; beanbag chairs, soft and white, near the shore; surfboard, red and sleek, held by a seated person; palm trees, tall and lush, framing the scene; ocean, calm and reflective, stretching into the distance; sun, golden and radiant, low on the horizon; sky, gradient of orange, pink, and blue, above; shadows, long and soft, cast across the deck.",42,0.8557096719741821
https://storage.googleapis.com/promptsteering/1aefd724-0b9e-4ec1-8550-438ce389c9ed.png,6682ce9caed960d3f6827a89,"A wooden deck with a thatched roof. There are several wooden tables and chairs on the deck. There is also a bar with a thatched roof. There are several palm trees around the deck. The ocean can be seen in the distance. The sky is blue and there is a sunset. There are two people in the image. One is sitting on a chair with a surfboard in their hand and the other is sitting on a beanbag playing with a small child. The people are all wearing casual clothes and the image has a relaxed, casual, tropical feel to it.",843276,flux-dev,3,https://storage.googleapis.com/promptsteering/b67dab91-76cd-4a93-b2b9-2d9be03f211b.png,A dinosaur,42,0.21919751167297363
https://storage.googleapis.com/promptsteering/1aefd724-0b9e-4ec1-8550-438ce389c9ed.png,6682ce9caed960d3f6827a89,"A wooden deck with a thatched roof. There are several wooden tables and chairs on the deck. There is also a bar with a thatched roof. There are several palm trees around the deck. The ocean can be seen in the distance. The sky is blue and there is a sunset. There are two people in the image. One is sitting on a chair with a surfboard in their hand and the other is sitting on a beanbag playing with a small child. The people are all wearing casual clothes and the image has a relaxed, casual, tropical feel to it.",843276,flux-dev,4,https://storage.googleapis.com/promptsteering/339320b8-c538-46d7-9ef3-ba969824521e.png,"Wooden deck, spacious and warm, foreground; thatched-roof huts, rustic and symmetrical, on both sides; wooden picnic tables and benches, sturdy and scattered, across the deck; beanbag chairs, soft and white, near the shore; surfboard, red and sleek, held by a seated person; palm trees, tall and lush, framing the scene; ocean, calm and reflective, stretching into the distance; sun, golden and radiant, low on the horizon; sky, gradient of orange, pink, and blue, above; shadows, long and soft, cast across the deck.",42,0.8577132821083069
https://storage.googleapis.com/promptsteering/1aefd724-0b9e-4ec1-8550-438ce389c9ed.png,6682ce9caed960d3f6827a89,"A wooden deck with a thatched roof. There are several wooden tables and chairs on the deck. There is also a bar with a thatched roof. There are several palm trees around the deck. The ocean can be seen in the distance. The sky is blue and there is a sunset. There are two people in the image. One is sitting on a chair with a surfboard in their hand and the other is sitting on a beanbag playing with a small child. The people are all wearing casual clothes and the image has a relaxed, casual, tropical feel to it.",843276,flux-dev,5,https://storage.googleapis.com/promptsteering/9be74348-2fbf-416a-b718-4704c79e4cf7.png,"Wooden deck, spacious and warm, foreground; thatched-roof huts, rustic and symmetrical, on both sides; wooden picnic tables and benches, sturdy and scattered, across the deck; beanbag chairs, soft and white, near the shore, people seated on; surfboard, red and sleek, held by a seated person; palm trees, tall and lush, framing the scene; ocean, calm and reflective, stretching into the distance; sun, golden and radiant, low on the horizon; sky, gradient of orange, pink, and blue, above; shadows, long and soft, cast across the deck.",42,0.8568294048309326
https://storage.googleapis.com/promptsteering/ba2c29a7-0bb3-4714-b655-3e46df59b06e.png,6682ce9caed960d3f6827a89,a tabby cat with white paws and a white belly. It has green eyes and a pink nose. The cat is sitting on a couch with a brown pillow with a cartoon character on it and a red pillow behind it. There is a painting on the wall behind the cat of two men. The cat is looking at the camera. The image is a photograph.,568041,flux-dev,1,https://storage.googleapis.com/promptsteering/78ebb762-e28f-44ba-a075-ae16f4b915e0.png,"A cat look at teh camera; background: red pillow, right; brown pillow with drawing of face, left; couch pillows, grey; Wall, white canvas.
",42,0.7950223684310913
https://storage.googleapis.com/promptsteering/ba2c29a7-0bb3-4714-b655-3e46df59b06e.png,6682ce9caed960d3f6827a89,a tabby cat with white paws and a white belly. It has green eyes and a pink nose. The cat is sitting on a couch with a brown pillow with a cartoon character on it and a red pillow behind it. There is a painting on the wall behind the cat of two men. The cat is looking at the camera. The image is a photograph.,568041,flux-dev,2,https://storage.googleapis.com/promptsteering/198345f2-cd56-4dba-ae87-1b805aaea453.png,"A grown cat look at the camera; background: red pillow, right; brown pillow with drawing of face (middleaged man), left; couch pillows, grey; Wall, white canvas.
",42,0.7863219976425171
https://storage.googleapis.com/promptsteering/ba2c29a7-0bb3-4714-b655-3e46df59b06e.png,6682ce9caed960d3f6827a89,a tabby cat with white paws and a white belly. It has green eyes and a pink nose. The cat is sitting on a couch with a brown pillow with a cartoon character on it and a red pillow behind it. There is a painting on the wall behind the cat of two men. The cat is looking at the camera. The image is a photograph.,568041,flux-dev,3,https://storage.googleapis.com/promptsteering/988b9b45-1b79-45ec-8020-3f491c7ae600.png,"A grown cat look at the camera; background: red pillow, right; brown pillow with cartoonish drawing of face (middleaged man), left; couch pillows, grey; Wall, white, canvas hanging.
",42,0.7896645069122314
https://storage.googleapis.com/promptsteering/ba2c29a7-0bb3-4714-b655-3e46df59b06e.png,6682ce9caed960d3f6827a89,a tabby cat with white paws and a white belly. It has green eyes and a pink nose. The cat is sitting on a couch with a brown pillow with a cartoon character on it and a red pillow behind it. There is a painting on the wall behind the cat of two men. The cat is looking at the camera. The image is a photograph.,568041,flux-dev,4,https://storage.googleapis.com/promptsteering/c26c599f-7ef5-4ce6-8bb5-94cbf19cb429.png,"An adult cat look at the camera, yellow, brown black stripes, white belly; background: red pillow, right; brown pillow with cartoonish drawing of face (middleaged man, beardless, receding hairline, grey hai on the side, yellow/brown hair on top), left; couch pillows, grey; Wall, white, canvas hanging.
",42,0.7873032093048096
https://storage.googleapis.com/promptsteering/ba2c29a7-0bb3-4714-b655-3e46df59b06e.png,6682ce9caed960d3f6827a89,a tabby cat with white paws and a white belly. It has green eyes and a pink nose. The cat is sitting on a couch with a brown pillow with a cartoon character on it and a red pillow behind it. There is a painting on the wall behind the cat of two men. The cat is looking at the camera. The image is a photograph.,568041,flux-dev,5,https://storage.googleapis.com/promptsteering/175225c9-6fbc-4dd8-a35f-5c9723e2bb14.png,"An adult cat (baffled expression) look at the camera, yellow, brown black stripes, white belly; background: red pillow, right; brown pillow with cartoonish drawing of face (middleaged man, beardless, receding hairline, grey hai on the side, yellow/brown hair on top), left; couch pillows, grey; Wall, white, canvas hanging.
",42,0.7485496997833252
https://storage.googleapis.com/promptsteering/704bb532-aba1-4809-b7f3-b4c1f3cc6aa4.png,5e66bf83d06ef14483413880,"A wooden table covered in a variety of southern comfort food. In the center of the table are two open menus, one red and one blue. The red menu says “Fried Chicken Map” in large letters on the cover, and the blue menu says “BBQ Map” also in large letters on the cover.  The table is set with three plates and two bowls. On the leftmost plate are two pieces of fried chicken, a bowl of collard greens, and a biscuit. In the middle is a large plate with a whole fried chicken on top of a white paper towel. The chicken is surrounded by four small bowls: one with mashed potatoes, one with mac and cheese, one with pickled okra, and one with sweet potatoes. On the rightmost plate is a large portion of pulled pork. Next to the plate is a small white bowl filled with hush puppies.",980720,flux-1.1-pro-ultra,1,https://storage.googleapis.com/promptsteering/e9e50459-3231-4a49-bcbd-df2b67242346.png,"realistic, viewed from the top, wooden table with 3 meat dishes and small cup of a side dish with two books on top red and blue with texts ""Fried chicken map"" and ""BBQ Map""",4,0.6978161931037903
https://storage.googleapis.com/promptsteering/704bb532-aba1-4809-b7f3-b4c1f3cc6aa4.png,5e66bf83d06ef14483413880,"A wooden table covered in a variety of southern comfort food. In the center of the table are two open menus, one red and one blue. The red menu says “Fried Chicken Map” in large letters on the cover, and the blue menu says “BBQ Map” also in large letters on the cover.  The table is set with three plates and two bowls. On the leftmost plate are two pieces of fried chicken, a bowl of collard greens, and a biscuit. In the middle is a large plate with a whole fried chicken on top of a white paper towel. The chicken is surrounded by four small bowls: one with mashed potatoes, one with mac and cheese, one with pickled okra, and one with sweet potatoes. On the rightmost plate is a large portion of pulled pork. Next to the plate is a small white bowl filled with hush puppies.",980720,flux-1.1-pro-ultra,2,https://storage.googleapis.com/promptsteering/b7fb43f6-c3fc-4bfb-93f8-e290808733d9.png,"realistic, viewed from the top, wooden table with 3 meat dishes and small cup of a side dish with two books on top of the table, red and blue books with texts ""Fried chicken map"" and ""BBQ Map""",1,0.7353981137275696
https://storage.googleapis.com/promptsteering/704bb532-aba1-4809-b7f3-b4c1f3cc6aa4.png,5e66bf83d06ef14483413880,"A wooden table covered in a variety of southern comfort food. In the center of the table are two open menus, one red and one blue. The red menu says “Fried Chicken Map” in large letters on the cover, and the blue menu says “BBQ Map” also in large letters on the cover.  The table is set with three plates and two bowls. On the leftmost plate are two pieces of fried chicken, a bowl of collard greens, and a biscuit. In the middle is a large plate with a whole fried chicken on top of a white paper towel. The chicken is surrounded by four small bowls: one with mashed potatoes, one with mac and cheese, one with pickled okra, and one with sweet potatoes. On the rightmost plate is a large portion of pulled pork. Next to the plate is a small white bowl filled with hush puppies.",980720,flux-1.1-pro-ultra,3,https://storage.googleapis.com/promptsteering/ca4aafe0-0501-4088-8510-531079cb18d3.png,"realistic, viewed from the top, wooden table with three meat dishes and small cup of a side dish on the lower part of the table, with two books on top of the table, red and blue books with texts ""Fried chicken map"" and ""BBQ Map""",2,0.7229502201080322
https://storage.googleapis.com/promptsteering/704bb532-aba1-4809-b7f3-b4c1f3cc6aa4.png,5e66bf83d06ef14483413880,"A wooden table covered in a variety of southern comfort food. In the center of the table are two open menus, one red and one blue. The red menu says “Fried Chicken Map” in large letters on the cover, and the blue menu says “BBQ Map” also in large letters on the cover.  The table is set with three plates and two bowls. On the leftmost plate are two pieces of fried chicken, a bowl of collard greens, and a biscuit. In the middle is a large plate with a whole fried chicken on top of a white paper towel. The chicken is surrounded by four small bowls: one with mashed potatoes, one with mac and cheese, one with pickled okra, and one with sweet potatoes. On the rightmost plate is a large portion of pulled pork. Next to the plate is a small white bowl filled with hush puppies.",980720,flux-1.1-pro-ultra,4,https://storage.googleapis.com/promptsteering/d9e09dca-1a1f-4646-ae50-2dfc8a03f026.png,"realistic, viewed from the top, wooden table with three meat dishes plus 1 small cup of a side dish on the lower part of the table, with two books on top of the table, red and blue books with texts ""Fried chicken map"" and ""BBQ Map""",2,0.7218058109283447
https://storage.googleapis.com/promptsteering/704bb532-aba1-4809-b7f3-b4c1f3cc6aa4.png,5e66bf83d06ef14483413880,"A wooden table covered in a variety of southern comfort food. In the center of the table are two open menus, one red and one blue. The red menu says “Fried Chicken Map” in large letters on the cover, and the blue menu says “BBQ Map” also in large letters on the cover.  The table is set with three plates and two bowls. On the leftmost plate are two pieces of fried chicken, a bowl of collard greens, and a biscuit. In the middle is a large plate with a whole fried chicken on top of a white paper towel. The chicken is surrounded by four small bowls: one with mashed potatoes, one with mac and cheese, one with pickled okra, and one with sweet potatoes. On the rightmost plate is a large portion of pulled pork. Next to the plate is a small white bowl filled with hush puppies.",980720,flux-1.1-pro-ultra,5,https://storage.googleapis.com/promptsteering/046fdc60-9227-4602-87fe-2263512137e2.png,"realistic, viewed from the top, wooden table with three chicken dishes plus 1 small cup of a side dish on the lower part of the table, with two books on top of the table, red and blue books with texts ""Fried chicken map"" and ""BBQ Map""",1,0.7647016644477844
https://storage.googleapis.com/promptsteering/52ea6ebd-2f92-464e-af87-540ae7ba6f5d.png,5e66bf83d06ef14483413880,a close up of a tire. The tire is black and has a textured surface. There are several small rocks embedded in the treads of the tire. The background of the image is out of focus and is barely visible. The image is a photograph.,437956,flux-1.1-pro-ultra,1,https://storage.googleapis.com/promptsteering/c95d05f3-5eca-498e-901b-736aa0b46c0f.png,very close close-up on a car tire with small stones etched into it,4,0.5977486968040466
https://storage.googleapis.com/promptsteering/52ea6ebd-2f92-464e-af87-540ae7ba6f5d.png,5e66bf83d06ef14483413880,a close up of a tire. The tire is black and has a textured surface. There are several small rocks embedded in the treads of the tire. The background of the image is out of focus and is barely visible. The image is a photograph.,437956,flux-1.1-pro-ultra,2,https://storage.googleapis.com/promptsteering/7dc9b6ba-4990-40be-b408-6a58c88585ac.png,very close close-up on a car tire with small stones etched into it,1,0.6775467395782471
https://storage.googleapis.com/promptsteering/52ea6ebd-2f92-464e-af87-540ae7ba6f5d.png,5e66bf83d06ef14483413880,a close up of a tire. The tire is black and has a textured surface. There are several small rocks embedded in the treads of the tire. The background of the image is out of focus and is barely visible. The image is a photograph.,437956,flux-1.1-pro-ultra,3,https://storage.googleapis.com/promptsteering/efbeab97-5f0a-4665-8b72-04060220467d.png,very close close-up on a car tire with small stones etched into it,2,0.6481368541717529
https://storage.googleapis.com/promptsteering/52ea6ebd-2f92-464e-af87-540ae7ba6f5d.png,5e66bf83d06ef14483413880,a close up of a tire. The tire is black and has a textured surface. There are several small rocks embedded in the treads of the tire. The background of the image is out of focus and is barely visible. The image is a photograph.,437956,flux-1.1-pro-ultra,4,https://storage.googleapis.com/promptsteering/2509dd1a-e209-4ac5-b940-d1c1df711016.png,very close close-up on a car tire with small stones etched into it,3,0.6854493021965027
https://storage.googleapis.com/promptsteering/52ea6ebd-2f92-464e-af87-540ae7ba6f5d.png,5e66bf83d06ef14483413880,a close up of a tire. The tire is black and has a textured surface. There are several small rocks embedded in the treads of the tire. The background of the image is out of focus and is barely visible. The image is a photograph.,437956,flux-1.1-pro-ultra,5,https://storage.googleapis.com/promptsteering/2d3a46ef-0a63-47e8-adb7-7424261b0578.png,very close close-up on a car tire with small stones etched into it,1,0.6775467395782471
https://storage.googleapis.com/promptsteering/9e9fc6d4-74cd-4250-8d25-8d53a2914746.png,673c2ec22f554dedb25d4049,"A pink and white striped background with a scalloped edge pink frame in the upper center. Inside the frame is black text that reads: “The Stamps of Life”. Below the frame is a black script word: “Gift Certificate”. Below this are four lines of black text, with the first three lines having blank spaces after them for the user to fill in the information. The fourth line says “Code:”. Below all of this text is a paragraph of smaller black text that reads: “To redeem your certificate enter the code in the Redemption Code field in the Gift Certificates section at checkout. Gift Certificates can only be used for purchases made on The Stamps of Life website www.thestampsoflife.com”. The image is in a cartoon style.",907627,sd3.5-large-turbo,1,https://storage.googleapis.com/promptsteering/15c25372-90a3-4536-936c-ad9696682157.png,Pink pamphlet with written words in black,10,0.5930041670799255
https://storage.googleapis.com/promptsteering/9e9fc6d4-74cd-4250-8d25-8d53a2914746.png,673c2ec22f554dedb25d4049,"A pink and white striped background with a scalloped edge pink frame in the upper center. Inside the frame is black text that reads: “The Stamps of Life”. Below the frame is a black script word: “Gift Certificate”. Below this are four lines of black text, with the first three lines having blank spaces after them for the user to fill in the information. The fourth line says “Code:”. Below all of this text is a paragraph of smaller black text that reads: “To redeem your certificate enter the code in the Redemption Code field in the Gift Certificates section at checkout. Gift Certificates can only be used for purchases made on The Stamps of Life website www.thestampsoflife.com”. The image is in a cartoon style.",907627,sd3.5-large-turbo,2,https://storage.googleapis.com/promptsteering/6995496a-4ea0-4b38-949a-b90ca76ca6b2.png,Pink pamphlet with written words in black and green lines ,10,0.4872487783432007
https://storage.googleapis.com/promptsteering/9e9fc6d4-74cd-4250-8d25-8d53a2914746.png,673c2ec22f554dedb25d4049,"A pink and white striped background with a scalloped edge pink frame in the upper center. Inside the frame is black text that reads: “The Stamps of Life”. Below the frame is a black script word: “Gift Certificate”. Below this are four lines of black text, with the first three lines having blank spaces after them for the user to fill in the information. The fourth line says “Code:”. Below all of this text is a paragraph of smaller black text that reads: “To redeem your certificate enter the code in the Redemption Code field in the Gift Certificates section at checkout. Gift Certificates can only be used for purchases made on The Stamps of Life website www.thestampsoflife.com”. The image is in a cartoon style.",907627,sd3.5-large-turbo,3,https://storage.googleapis.com/promptsteering/d165a5b9-350e-4edd-b839-413bf8b0b402.png,Pink pamphlet with written words in black and green lines with flower design on top ,10,0.6448743939399719
https://storage.googleapis.com/promptsteering/9e9fc6d4-74cd-4250-8d25-8d53a2914746.png,673c2ec22f554dedb25d4049,"A pink and white striped background with a scalloped edge pink frame in the upper center. Inside the frame is black text that reads: “The Stamps of Life”. Below the frame is a black script word: “Gift Certificate”. Below this are four lines of black text, with the first three lines having blank spaces after them for the user to fill in the information. The fourth line says “Code:”. Below all of this text is a paragraph of smaller black text that reads: “To redeem your certificate enter the code in the Redemption Code field in the Gift Certificates section at checkout. Gift Certificates can only be used for purchases made on The Stamps of Life website www.thestampsoflife.com”. The image is in a cartoon style.",907627,sd3.5-large-turbo,4,https://storage.googleapis.com/promptsteering/c982bc7a-457e-40c5-a4f5-021c1fb3b77c.png,Pink pamphlet with written words in black and green lines with design on top ,10,0.6195273399353027
https://storage.googleapis.com/promptsteering/9e9fc6d4-74cd-4250-8d25-8d53a2914746.png,673c2ec22f554dedb25d4049,"A pink and white striped background with a scalloped edge pink frame in the upper center. Inside the frame is black text that reads: “The Stamps of Life”. Below the frame is a black script word: “Gift Certificate”. Below this are four lines of black text, with the first three lines having blank spaces after them for the user to fill in the information. The fourth line says “Code:”. Below all of this text is a paragraph of smaller black text that reads: “To redeem your certificate enter the code in the Redemption Code field in the Gift Certificates section at checkout. Gift Certificates can only be used for purchases made on The Stamps of Life website www.thestampsoflife.com”. The image is in a cartoon style.",907627,sd3.5-large-turbo,5,https://storage.googleapis.com/promptsteering/8a07f984-1563-4913-b079-6fafeee55e6f.png,Pink pamphlet with written words in black and green lines with cloudy design on top ,10,0.48475730419158936
https://storage.googleapis.com/promptsteering/0800577e-870a-4c0d-bfc4-92c25dc1850b.png,673c2ec22f554dedb25d4049,"Two cartoon characters from the Crash Bandicoot video game series. On the left is Aku Aku, a wooden tiki mask with green eyes and a toothy grin. On the right is Doctor Neo Cortex, a mad scientist with a yellow head and black hair. Cortex is wearing a lab coat and has a devious expression on his face. The background is white and there is no scenery. Both characters are facing the viewer.",433371,sd3.5-large-turbo,1,https://storage.googleapis.com/promptsteering/fe133e9c-a087-4108-b177-0c75ef65aa4f.png,Wood guy with red face and green chin next to a doctor with a yellow face and black hair ,20,0.7461217045783997
https://storage.googleapis.com/promptsteering/0800577e-870a-4c0d-bfc4-92c25dc1850b.png,673c2ec22f554dedb25d4049,"Two cartoon characters from the Crash Bandicoot video game series. On the left is Aku Aku, a wooden tiki mask with green eyes and a toothy grin. On the right is Doctor Neo Cortex, a mad scientist with a yellow head and black hair. Cortex is wearing a lab coat and has a devious expression on his face. The background is white and there is no scenery. Both characters are facing the viewer.",433371,sd3.5-large-turbo,2,https://storage.googleapis.com/promptsteering/2f0cbb99-5746-4f2b-832c-194bd27d14ab.png,Wood guy with red face and green chin next to a doctor with a yellow face and black hair more older ,5,0.7111539244651794
