goal_image,reference_prompt,model,attempt,generated_image,prompt,duplicate,steering_user_id,user_id,rating
https://storage.googleapis.com/promptsteering/f5524490-b8a4-48d4-9400-bcd65f0930cb.png,"a close-up of a Duncan coral. The coral is light green in color with blue-purple polyps. It is attached to a piece of live rock, which is covered in green and brown algae. The coral is not fully expanded, which may be due to a brown jelly infection. Brown jelly infection is a common problem in Duncan corals, and it can be caused by a variety of factors, including stress, poor water quality, or a lack of nutrients. If left untreated, brown jelly infection can kill the coral.",sd3.5-large,2,https://storage.googleapis.com/promptsteering/e22c596f-b20f-44aa-bc3c-78c740d83f42.png,"In the sea and some sea creature that are like small round, they have yellow color inside they travel as group",False,673c2f64434c71ae8abbd897,6148ad8986cdf6fb069b432c,1
https://storage.googleapis.com/promptsteering/f5524490-b8a4-48d4-9400-bcd65f0930cb.png,"a close-up of a Duncan coral. The coral is light green in color with blue-purple polyps. It is attached to a piece of live rock, which is covered in green and brown algae. The coral is not fully expanded, which may be due to a brown jelly infection. Brown jelly infection is a common problem in Duncan corals, and it can be caused by a variety of factors, including stress, poor water quality, or a lack of nutrients. If left untreated, brown jelly infection can kill the coral.",sd3.5-large,1,https://storage.googleapis.com/promptsteering/7c166658-e97f-48e1-bd50-7153e02bab28.png,In the sea and some sea creature,False,673c2f64434c71ae8abbd897,6148ad8986cdf6fb069b432c,1
https://storage.googleapis.com/promptsteering/f5524490-b8a4-48d4-9400-bcd65f0930cb.png,"a close-up of a Duncan coral. The coral is light green in color with blue-purple polyps. It is attached to a piece of live rock, which is covered in green and brown algae. The coral is not fully expanded, which may be due to a brown jelly infection. Brown jelly infection is a common problem in Duncan corals, and it can be caused by a variety of factors, including stress, poor water quality, or a lack of nutrients. If left untreated, brown jelly infection can kill the coral.",sd3.5-large,4,https://storage.googleapis.com/promptsteering/39096724-517e-4a51-bf48-7fbbbe71c62f.png,Inside the sea with bunch of things with yellow color with shells,False,673c2f64434c71ae8abbd897,6148ad8986cdf6fb069b432c,1
https://storage.googleapis.com/promptsteering/f5524490-b8a4-48d4-9400-bcd65f0930cb.png,"a close-up of a Duncan coral. The coral is light green in color with blue-purple polyps. It is attached to a piece of live rock, which is covered in green and brown algae. The coral is not fully expanded, which may be due to a brown jelly infection. Brown jelly infection is a common problem in Duncan corals, and it can be caused by a variety of factors, including stress, poor water quality, or a lack of nutrients. If left untreated, brown jelly infection can kill the coral.",sd3.5-large,3,https://storage.googleapis.com/promptsteering/e2e2bdd6-b087-444f-bf03-f3d60410541f.png,Inside the sea with bunch of things with yellow color ,False,673c2f64434c71ae8abbd897,6148ad8986cdf6fb069b432c,1
https://storage.googleapis.com/promptsteering/f5524490-b8a4-48d4-9400-bcd65f0930cb.png,"a close-up of a Duncan coral. The coral is light green in color with blue-purple polyps. It is attached to a piece of live rock, which is covered in green and brown algae. The coral is not fully expanded, which may be due to a brown jelly infection. Brown jelly infection is a common problem in Duncan corals, and it can be caused by a variety of factors, including stress, poor water quality, or a lack of nutrients. If left untreated, brown jelly infection can kill the coral.",sd3.5-large,5,https://storage.googleapis.com/promptsteering/756ed043-f725-42b7-814d-37d634e57d62.png,Barnacles that are yellow inside the sea,False,673c2f64434c71ae8abbd897,6148ad8986cdf6fb069b432c,1
https://storage.googleapis.com/promptsteering/5c4aff0d-7a4d-44f6-be28-a33cbc377f25.png,a photograph of a double rainbow in the backyard. The rainbow is in the sky and is surrounded by clouds. There is a covered grill on the deck in the foreground and two chairs in the middle of the deck. In the background is a large grassy area with trees. There is a hill in the distance. The image is in a realistic style. It is not possible to know what emotions are being conveyed because there are no people in the image.,dall-e-3,2,https://storage.googleapis.com/promptsteering/c1884444-27c0-4ff1-9ca8-91bf31ecf0c1.png,"a wooden floor with chairs and blanket under a veranda on the right hand side, leaving space in the midddle while  the barbeque grill stand on the left. the view consists of trees, grass, one bid cloud and a rainbow.",False,6545056177aaea7a1360248b,6148ad8986cdf6fb069b432c,2
https://storage.googleapis.com/promptsteering/5c4aff0d-7a4d-44f6-be28-a33cbc377f25.png,a photograph of a double rainbow in the backyard. The rainbow is in the sky and is surrounded by clouds. There is a covered grill on the deck in the foreground and two chairs in the middle of the deck. In the background is a large grassy area with trees. There is a hill in the distance. The image is in a realistic style. It is not possible to know what emotions are being conveyed because there are no people in the image.,dall-e-3,1,https://storage.googleapis.com/promptsteering/64e68884-4163-4819-83bd-b774a03ba2bf.png,"a house with a beautiful view of nature, clouds and a rainbow. the house has a sitting area with a shade and a barbeque grill stand",False,6545056177aaea7a1360248b,6148ad8986cdf6fb069b432c,1
https://storage.googleapis.com/promptsteering/5c4aff0d-7a4d-44f6-be28-a33cbc377f25.png,a photograph of a double rainbow in the backyard. The rainbow is in the sky and is surrounded by clouds. There is a covered grill on the deck in the foreground and two chairs in the middle of the deck. In the background is a large grassy area with trees. There is a hill in the distance. The image is in a realistic style. It is not possible to know what emotions are being conveyed because there are no people in the image.,dall-e-3,5,https://storage.googleapis.com/promptsteering/b8ba23ec-d631-48c8-b7e1-c05c253b3738.png,"a wooden floor with a chair and blanket under a veranda on the left hand side, leaving space in the midddle while  the barbeque grill stand on the right and it is not included on the veranda. the view consists of trees, grass, one bid cloud and a rainbow behind the cloud. the contrast of the picture must be light not dark.",False,6545056177aaea7a1360248b,6148ad8986cdf6fb069b432c,4
https://storage.googleapis.com/promptsteering/5c4aff0d-7a4d-44f6-be28-a33cbc377f25.png,a photograph of a double rainbow in the backyard. The rainbow is in the sky and is surrounded by clouds. There is a covered grill on the deck in the foreground and two chairs in the middle of the deck. In the background is a large grassy area with trees. There is a hill in the distance. The image is in a realistic style. It is not possible to know what emotions are being conveyed because there are no people in the image.,dall-e-3,3,https://storage.googleapis.com/promptsteering/563e6a75-caed-4fc9-b73c-69ed6388817a.png,"a wooden floor with chairs and blanket under a veranda on the left hand side, leaving space in the midddle while  the barbeque grill stand on the right. the view consists of trees, grass, one bid cloud and a rainbow behind the cloud",False,6545056177aaea7a1360248b,6148ad8986cdf6fb069b432c,3
https://storage.googleapis.com/promptsteering/5c4aff0d-7a4d-44f6-be28-a33cbc377f25.png,a photograph of a double rainbow in the backyard. The rainbow is in the sky and is surrounded by clouds. There is a covered grill on the deck in the foreground and two chairs in the middle of the deck. In the background is a large grassy area with trees. There is a hill in the distance. The image is in a realistic style. It is not possible to know what emotions are being conveyed because there are no people in the image.,dall-e-3,4,https://storage.googleapis.com/promptsteering/f7d60ed3-d377-47d2-9767-53d76d9e3d3b.png,"a wooden floor with chairs and blanket under a veranda on the left hand side, leaving space in the midddle while  the barbeque grill stand on the right. the view consists of trees, grass, one bid cloud and a rainbow behind the cloud. the contrast of the picture must be light not dark.",False,6545056177aaea7a1360248b,6148ad8986cdf6fb069b432c,2
https://storage.googleapis.com/promptsteering/17f12936-1836-4c21-85d7-87e4c46519e1.png,"A group of seven people posed in front of a temple. Six young men and one young woman. In the background, there is a temple with a fountain in front of it. The temple is made of white marble and has a large stained glass window. The fountain is surrounded by palm trees, and there are several other trees and plants in the background. The group of people is standing on a tiled patio. The young woman is wearing a blue dress with a white collar. Five of the young men are wearing white shirts, ties, and dark pants. One young man is wearing a gray sweater vest, white shirt, and dark pants. They are all smiling and posing for the camera. The image is a photograph.",sd3.5-large,1,https://storage.googleapis.com/promptsteering/61c77713-1f47-4fb4-b56a-1f79904bdf3e.png,"a group of young men standing in a formal arrangement outdoors. They are dressed in formal attire, such as shirts, ties, and dress pants. Some are wearing vests. The background includes a monument or architectural structure, palm trees, and a paved walkway, suggesting a formal or ceremonial setting. The men are positioned closely together, facing the camera, appearing organized and composed.",False,67695d4934782c10a82b7afa,6148ad8986cdf6fb069b432c,1
https://storage.googleapis.com/promptsteering/17f12936-1836-4c21-85d7-87e4c46519e1.png,"A group of seven people posed in front of a temple. Six young men and one young woman. In the background, there is a temple with a fountain in front of it. The temple is made of white marble and has a large stained glass window. The fountain is surrounded by palm trees, and there are several other trees and plants in the background. The group of people is standing on a tiled patio. The young woman is wearing a blue dress with a white collar. Five of the young men are wearing white shirts, ties, and dark pants. One young man is wearing a gray sweater vest, white shirt, and dark pants. They are all smiling and posing for the camera. The image is a photograph.",sd3.5-large,4,https://storage.googleapis.com/promptsteering/8fc26e8d-7584-4cc9-9c79-6fa515eb7024.png,"a group of 7 young men standing in a formal arrangement outdoors. They are dressed in formal attire, such as shirts, 3 of them are wearing tie, and dress pants. Some are wearing vests.  one of them is wearing a blue shirt. The background includes a monument or architectural structure, palm trees, and a paved walkway, suggesting a formal or ceremonial setting. The men are positioned closely together, facing the camera, appearing organized and composed.",False,67695d4934782c10a82b7afa,6148ad8986cdf6fb069b432c,2
https://storage.googleapis.com/promptsteering/17f12936-1836-4c21-85d7-87e4c46519e1.png,"A group of seven people posed in front of a temple. Six young men and one young woman. In the background, there is a temple with a fountain in front of it. The temple is made of white marble and has a large stained glass window. The fountain is surrounded by palm trees, and there are several other trees and plants in the background. The group of people is standing on a tiled patio. The young woman is wearing a blue dress with a white collar. Five of the young men are wearing white shirts, ties, and dark pants. One young man is wearing a gray sweater vest, white shirt, and dark pants. They are all smiling and posing for the camera. The image is a photograph.",sd3.5-large,5,https://storage.googleapis.com/promptsteering/6acbc2f5-40f0-4c54-8592-4504caab6dc3.png,"a group of 7 young men standing in a formal arrangement outdoors. They are dressed in formal attire, such as shirts, 3 of them are wearing tie, and dress pants. Some are wearing vests. The background includes a monument or architectural structure, palm trees, and a paved walkway, suggesting a formal or ceremonial setting. The men are positioned closely together, facing the camera, appearing organized and composed.",False,67695d4934782c10a82b7afa,6148ad8986cdf6fb069b432c,1
https://storage.googleapis.com/promptsteering/17f12936-1836-4c21-85d7-87e4c46519e1.png,"A group of seven people posed in front of a temple. Six young men and one young woman. In the background, there is a temple with a fountain in front of it. The temple is made of white marble and has a large stained glass window. The fountain is surrounded by palm trees, and there are several other trees and plants in the background. The group of people is standing on a tiled patio. The young woman is wearing a blue dress with a white collar. Five of the young men are wearing white shirts, ties, and dark pants. One young man is wearing a gray sweater vest, white shirt, and dark pants. They are all smiling and posing for the camera. The image is a photograph.",sd3.5-large,3,https://storage.googleapis.com/promptsteering/e82132c9-961a-4440-8b98-4b85a6abb606.png,"a group of 7 young men standing in a formal arrangement outdoors. They are dressed in formal attire, such as shirts, 3 of them are wearing tie, and dress pants. Some are wearing vests. The third one to the left is wearing a blue shirt. The background includes a monument or architectural structure, palm trees, and a paved walkway, suggesting a formal or ceremonial setting. The men are positioned closely together, facing the camera, appearing organized and composed.",False,67695d4934782c10a82b7afa,6148ad8986cdf6fb069b432c,3
https://storage.googleapis.com/promptsteering/17f12936-1836-4c21-85d7-87e4c46519e1.png,"A group of seven people posed in front of a temple. Six young men and one young woman. In the background, there is a temple with a fountain in front of it. The temple is made of white marble and has a large stained glass window. The fountain is surrounded by palm trees, and there are several other trees and plants in the background. The group of people is standing on a tiled patio. The young woman is wearing a blue dress with a white collar. Five of the young men are wearing white shirts, ties, and dark pants. One young man is wearing a gray sweater vest, white shirt, and dark pants. They are all smiling and posing for the camera. The image is a photograph.",sd3.5-large,2,https://storage.googleapis.com/promptsteering/755c21ab-fb66-4fbc-9dd7-5006a6a60a1b.png,"a group of 7 young men standing in a formal arrangement outdoors. They are dressed in formal attire, such as shirts, 3 of them are wearing tie, and dress pants. Some are wearing vests. The background includes a monument or architectural structure, palm trees, and a paved walkway, suggesting a formal or ceremonial setting. The men are positioned closely together, facing the camera, appearing organized and composed.",False,67695d4934782c10a82b7afa,6148ad8986cdf6fb069b432c,2
https://storage.googleapis.com/promptsteering/09726cf5-d872-49b7-b526-2dd793b53790.png,"A cartoon drawing of a woman holding a gun. She is wearing a black dress with a red sash, and red high heels. She has red curly hair and is looking back over her shoulder. There are two versions of the image; the first is in full color, while the second is only an outline of the same picture.",sd3.5-large-turbo,3,https://storage.googleapis.com/promptsteering/015171bc-3744-4301-ae32-312bf8053a61.png,"a cartoon woman in a black just by the knee dress with red heels and red by the shoulders hair, its two pictures one she is posing side ways holding a camera",False,67700c0dc71bf030fd18acc9,67113e3dc5d91c5d72fd89ea,2
https://storage.googleapis.com/promptsteering/09726cf5-d872-49b7-b526-2dd793b53790.png,"A cartoon drawing of a woman holding a gun. She is wearing a black dress with a red sash, and red high heels. She has red curly hair and is looking back over her shoulder. There are two versions of the image; the first is in full color, while the second is only an outline of the same picture.",sd3.5-large-turbo,1,https://storage.googleapis.com/promptsteering/c269c6f6-89b9-4298-b54e-dd72eab75415.png,a woman in a black just by the knee dress with red heels and red by the shoulders hair,False,67700c0dc71bf030fd18acc9,67113e3dc5d91c5d72fd89ea,1
https://storage.googleapis.com/promptsteering/09726cf5-d872-49b7-b526-2dd793b53790.png,"A cartoon drawing of a woman holding a gun. She is wearing a black dress with a red sash, and red high heels. She has red curly hair and is looking back over her shoulder. There are two versions of the image; the first is in full color, while the second is only an outline of the same picture.",sd3.5-large-turbo,4,https://storage.googleapis.com/promptsteering/7ed4541d-25b9-4958-88aa-1b87cfb6edb3.png,"a cartoon woman in a black just by the knee dress with red heels and red by the shoulders hair, its two pictures one she is posing side ways holding a camera she has a red belt by her waist clinching it",False,67700c0dc71bf030fd18acc9,67113e3dc5d91c5d72fd89ea,2
https://storage.googleapis.com/promptsteering/09726cf5-d872-49b7-b526-2dd793b53790.png,"A cartoon drawing of a woman holding a gun. She is wearing a black dress with a red sash, and red high heels. She has red curly hair and is looking back over her shoulder. There are two versions of the image; the first is in full color, while the second is only an outline of the same picture.",sd3.5-large-turbo,2,https://storage.googleapis.com/promptsteering/870e8140-dac5-4a99-86b1-5213a67cd2cc.png,a cartoon woman in a black just by the knee dress with red heels and red by the shoulders hair,False,67700c0dc71bf030fd18acc9,67113e3dc5d91c5d72fd89ea,1
https://storage.googleapis.com/promptsteering/09726cf5-d872-49b7-b526-2dd793b53790.png,"A cartoon drawing of a woman holding a gun. She is wearing a black dress with a red sash, and red high heels. She has red curly hair and is looking back over her shoulder. There are two versions of the image; the first is in full color, while the second is only an outline of the same picture.",sd3.5-large-turbo,5,https://storage.googleapis.com/promptsteering/c0885539-0527-4ac7-bf59-d31bbe8d9631.png,"a cartoon woman in a black just by the knee dress with red heels and red by the shoulders hair, its two pictures one she is posing side ways holding a camera she has a strap belt by her waist clinching it ",False,67700c0dc71bf030fd18acc9,67113e3dc5d91c5d72fd89ea,2
https://storage.googleapis.com/promptsteering/b8e43f0d-2e67-4eb4-8dd0-d2fbe0dcc798.png,a two-story building with a dark gray roof and white walls. It has nine visible windows and two doors. There is a dark gray truck parked in front of it. Behind the building are snow-capped mountains. The building is surrounded by trees and grass. The image is in focus and the colors are muted. The style of the image is photorealistic.,dall-e-3,5,https://storage.googleapis.com/promptsteering/65fd28bc-a6a0-4a7b-a0fd-320758323fe0.png,"Modern stylish three-story home, In grayish colouring, many white panelled windows surround all sides of the house. The black coloured roof slants on all sides of the house. Beautiful flowers and green lawn surround the house. A greenish-black double-cap bakkie is parked on the driveway neck to the house. In the background; gray, snow-capped mountains and warm sunlight accentuate the house in a beautiful, majestic scenery. The van is parked in the driveway next to the house, the flowers are white and purple.",False,60bbc368a316ee5421a1153b,67113e3dc5d91c5d72fd89ea,3
https://storage.googleapis.com/promptsteering/b8e43f0d-2e67-4eb4-8dd0-d2fbe0dcc798.png,a two-story building with a dark gray roof and white walls. It has nine visible windows and two doors. There is a dark gray truck parked in front of it. Behind the building are snow-capped mountains. The building is surrounded by trees and grass. The image is in focus and the colors are muted. The style of the image is photorealistic.,dall-e-3,2,https://storage.googleapis.com/promptsteering/e5d3cf92-4979-45c6-9cb3-4d6c872cc8b4.png,"Modern stylish three-story home, In grayish colouring, many white panelled windows surround all sides of the house. The black coloured roof slants on all sides of the house. Beautiful flowers and green lawn surround the house. A greenish-black double-cap bakkie is parked on the driveway neck to the house. In the background; gray, snow-capped mountains and warm sunlight accentuate the house in a beautiful, majestic scenery",False,60bbc368a316ee5421a1153b,67113e3dc5d91c5d72fd89ea,4
