goal_image,model,steering_user_id,user_id,choice,ref_chosen,first_attempt,first_attempt_prompt,last_attempt,last_attempt_prompt
https://storage.googleapis.com/promptsteering/7bc972c6-ce71-4566-a3ab-3f3dc5f85a9e.png,sd3.5-medium,6724cd00a22f88c072cebf5d,5f5aa6d5b8e6411a69e274d5,https://storage.googleapis.com/promptsteering/7bc972c6-ce71-4566-a3ab-3f3dc5f85a9e.png,True,https://storage.googleapis.com/promptsteering/90b07bb5-9bd4-4c9d-ac79-7075fdde313c.png,Urban street view. Ambulance and cop car on the left. Another cop car on the right seemingly driving off. It is night time. Street lights are on,https://storage.googleapis.com/promptsteering/0df3bbc7-5b93-45c4-93dc-cbdc1de41c51.png,Close up suburban street view.There are 3 vehicles in the image one ambulance and one cop car parked together on the left side of the street with their flashing lights. Another cop car on the right side of the street slowly driving off. It is nighttime. Street lights are on. Uniform housing on the right
https://storage.googleapis.com/promptsteering/3822a85c-1256-40ad-baa4-63fe39e46eb8.png,sd3.5-large-turbo,67741f8144dc7b0ad820521a,5f5aa6d5b8e6411a69e274d5,https://storage.googleapis.com/promptsteering/42e96049-a5ca-4e24-9090-6734e9e4cefd.png,False,https://storage.googleapis.com/promptsteering/fd5c3518-b30b-4b85-91b6-d8dd297fe5dc.png,Indian man and woman on their traditional wedding standing and smiling with a theme of pink,https://storage.googleapis.com/promptsteering/42e96049-a5ca-4e24-9090-6734e9e4cefd.png,Indian man and woman on their traditional wedding standing and smiling with a theme of pink and decorated in pink with flowers around their necks
https://storage.googleapis.com/promptsteering/325fc00c-812d-4ef5-b0b9-4ed1500b90da.png,flux-dev,5c48be0496d59b000183e68d,5f5aa6d5b8e6411a69e274d5,https://storage.googleapis.com/promptsteering/325fc00c-812d-4ef5-b0b9-4ed1500b90da.png,True,https://storage.googleapis.com/promptsteering/4355a1a1-5bdc-4cad-8469-adaf1a6fa737.png,"thick blue capital ""a"" , with a hat shaped like a roof, slightly blurred",https://storage.googleapis.com/promptsteering/0c93d071-9790-469e-8851-7ce12934d552.png,"thick blue capital ""A"" , with a hat shaped like a roof, slightly blurred, white background"
https://storage.googleapis.com/promptsteering/8972f285-06f9-4446-be86-5e17c41a9dbc.png,dall-e-3,60bbc368a316ee5421a1153b,5f5aa6d5b8e6411a69e274d5,https://storage.googleapis.com/promptsteering/8972f285-06f9-4446-be86-5e17c41a9dbc.png,True,https://storage.googleapis.com/promptsteering/6e486c2a-9c54-4f68-99eb-02d08850567e.png,"Ranch-like electric fence around an empty park with support beams made of iron and painted white. Angular, close-up shot of one of the support beams(corner).",https://storage.googleapis.com/promptsteering/1b569ceb-b448-4446-a552-2f1cbd21c154.png,"Ranch-like electric fence around an empty park with support bars (2 horizontal) made of iron and painted pure white. Angular, close-up shot of one of the support bar(corner). Trees in the far background not clearly visible, and green grass surround the entire structure. Two electric wires form a square-mesh atop the support bars and one wire runs below the bars"
https://storage.googleapis.com/promptsteering/c2112d7f-fe4b-4674-a797-d4f120efa1cb.png,sd3.5-medium,671fcce446b3e46d24370110,5f5aa6d5b8e6411a69e274d5,https://storage.googleapis.com/promptsteering/c7f1e22b-8aa4-4d4a-9006-0db53b922dde.png,False,https://storage.googleapis.com/promptsteering/a52469a1-8814-4309-9663-0fbdf878242b.png,Heavy contrustion machines working at a site,https://storage.googleapis.com/promptsteering/c7f1e22b-8aa4-4d4a-9006-0db53b922dde.png,"two concret mixers, a backhole excavator with white head 2 white trucks carrying a white big cylindrical metaic drum, an axcavator with green head. a yellow truch carrying spare tyres  working on a site. with a gaint round concret pillar"
https://storage.googleapis.com/promptsteering/839e5d11-0e6d-4aad-a952-ce5efe36edff.png,dall-e-3,67151b09180ba43415c564e8,5f5aa6d5b8e6411a69e274d5,https://storage.googleapis.com/promptsteering/f0f2b087-70d8-4e18-9438-dac284d7d969.png,False,https://storage.googleapis.com/promptsteering/339b1e82-61cf-448f-8403-a0a446eefaec.png,A large picture of a grey rolled up film tape that is rolled up in a circle. the film tape is made up of rectangle shapes ined up and is shown on a grey white gradient neutral background. the end of the film tape which is shown outside the rolled up piece is hanging down and the beginning of the tape is also loose on the inside of the circle,https://storage.googleapis.com/promptsteering/f0f2b087-70d8-4e18-9438-dac284d7d969.png,A large picture of dark grey rolled up tape that is rolled up in a circle. the tape is made up of one layer of rectangle shapes and the tape look the same on the outside as it does on the inside and it is shown on a grey white gradient neutral background. the end of the tape is not rolled up and is hanging loosely. There is only the tape and no other metal or piece of material. Each layer of rolled up tape can be seen as lines on the circle and the rectangle shapes are very visible. There is a small line between each rectangle shape on the tape and the last four rectangle shapes on the outside of the tape are hanging loosely
https://storage.googleapis.com/promptsteering/06e68f04-43df-496f-90de-d808e01c08a8.png,sd3.5-large,667971a555af1f83d3f29ae7,5f5aa6d5b8e6411a69e274d5,https://storage.googleapis.com/promptsteering/06e68f04-43df-496f-90de-d808e01c08a8.png,True,https://storage.googleapis.com/promptsteering/59e4bbeb-2e80-4bb1-811f-a7e8c1601dd8.png,"A top down shot of a wooden desk with two calendar placed on it side to side. The calendar on the left has an image of a snowman in wearing a blue cap and a red scarf with a snowy blue backdrop behind it and a blue border, the calendar on the right has a photo of a blonde girl wearing a green coat with a red scarf, smiling and extending her arms, the back drop is a blurry snowy scene, the border of the calendar is pink. On the sides of the desk there are three pinecones.",https://storage.googleapis.com/promptsteering/c88f5636-802a-4630-9185-8a3bbd3c3323.png,"A top down shot of a wooden desk with two calendar placed on it side to side. The calendar on the left has an image of a cartoon snowman in wearing a blue cap and a red scarf with a snowy blue backdrop behind it and a blue border, the calendar on the right has an upper body photo of a blonde girl wearing a green coat with a white fur hood and a red scarf, while smiling and extending her arms. The backdrop is a blurry snowy scene with another snowman in the distance, and the border of the calendar is pink. On the sides of the desk there are three pinecones."
https://storage.googleapis.com/promptsteering/3ec60d6c-f47a-4be3-bdb0-0c3854d7bbf1.png,flux-dev,677050782169c1418e674ec5,5f5aa6d5b8e6411a69e274d5,https://storage.googleapis.com/promptsteering/aef9493b-1ab2-4e5f-a4a6-455d14a2daca.png,False,https://storage.googleapis.com/promptsteering/8c7aeeac-d234-4a77-a7ae-ead53acc28bc.png,"A capital letter E is seen written white and bold font. The background is a pop of lilac, purple and pink faded accents. A leaf like drawing is seen on the alphabeth E.",https://storage.googleapis.com/promptsteering/aef9493b-1ab2-4e5f-a4a6-455d14a2daca.png,A capital letter E is seen written white and bold font. The background is like a clouded pop of all shades of purple and pink accents. A light purple leaf like drawing with plenty branches is seen designed on the alphabeth E.
https://storage.googleapis.com/promptsteering/e1f56435-ef3c-472d-bfa6-f6111de61930.png,flux-dev,66a0fcdb22fe19b2ac4b152e,5f5aa6d5b8e6411a69e274d5,https://storage.googleapis.com/promptsteering/e1f56435-ef3c-472d-bfa6-f6111de61930.png,True,https://storage.googleapis.com/promptsteering/7673f83a-4cd7-45f2-987b-0fa5506386ab.png,gift gimbect is ftear,https://storage.googleapis.com/promptsteering/ee0482a1-d45f-4cdf-9cd8-2f2eb3b59642.png,gift card cole gimbeat fear
https://storage.googleapis.com/promptsteering/d92163ee-8e98-41c1-82e2-54e9e5bf3c3d.png,sd3.5-large,60a8bd22d03adbe92cbb9a5e,5f5aa6d5b8e6411a69e274d5,https://storage.googleapis.com/promptsteering/1553af0b-a074-469f-a3ff-3c4f85882385.png,False,https://storage.googleapis.com/promptsteering/1bc816b3-fbfa-4693-a421-b0a678405f27.png,Exhaust muffler,https://storage.googleapis.com/promptsteering/1553af0b-a074-469f-a3ff-3c4f85882385.png,Single black Exhaust muffler on a white background with 2 pipes
https://storage.googleapis.com/promptsteering/5bb11dc3-67f6-40e7-9aa7-e3f4406d3ab3.png,sd3.5-large,5fc0d12ee844ed0b32c5d4d8,5f5aa6d5b8e6411a69e274d5,https://storage.googleapis.com/promptsteering/5bb11dc3-67f6-40e7-9aa7-e3f4406d3ab3.png,True,https://storage.googleapis.com/promptsteering/43cd5d3c-19bb-4dd2-a38d-7e5b09a20cde.png,"It's an ace card filled with pink color and white letters. The top left symbol is diamond but the bottom right is heart. There's ""NOU"" written in the middle in white with black outline. There's an arrow on top of O letter towards the top, there's a dot and a line right below the O letter, and to the sides on the line are two more arrows angles towards the edges.",https://storage.googleapis.com/promptsteering/417de225-9b72-42fd-9a8c-6fead81383cd.png,"The card is in the middle of a white background. It's an diamond/hearts ace card filled with pink color and white letters. The top left symbol is diamond  and on top of it the A letter, but the bottom right is  a triangle, to a heart to an upsides down A letter. There's ""NOU"" written in the middle of the card in white with black outline. There's a white small line and arrow on top of O letter towards the top, there's a dot and a line right below the O letter, and to the sides on the line are two more small arrows angles towards the edges.In between the U it's filled with white. In the middle of the O letter that's white with a black outline, there's another smaller 0 in pink."
https://storage.googleapis.com/promptsteering/478a6f5b-9218-497e-a49c-9c32a2609aca.png,dall-e-2,5f9197ba39d009000b3d9268,5f5aa6d5b8e6411a69e274d5,https://storage.googleapis.com/promptsteering/478a6f5b-9218-497e-a49c-9c32a2609aca.png,True,https://storage.googleapis.com/promptsteering/c7a99879-c89a-43ea-b069-7536f933211d.png,a giant blue A,https://storage.googleapis.com/promptsteering/8390f227-9815-475b-910a-ed49c9d4687e.png,a giant dark blue letter A. the a is in 3d and shaped like a roof on the top with a shadow on the bottom
https://storage.googleapis.com/promptsteering/e013b140-c464-4367-ad1d-814d47fa84d8.png,flux-dev,6762c31d8274c84533ad544a,5f5aa6d5b8e6411a69e274d5,https://storage.googleapis.com/promptsteering/e013b140-c464-4367-ad1d-814d47fa84d8.png,True,https://storage.googleapis.com/promptsteering/450b6efb-ec8b-4946-b34d-8dedb39715c2.png,"The image depicts a lively soccer match in a stadium, with players in red-and-white striped jerseys and red shorts walking onto the well-maintained grass field, some wearing numbers like ""19"" and ""15."" Further ahead, players in blue-and-white uniforms stand in position. The stands in the background are packed with spectators, adorned with red-and-white banners and advertisements. On the sidelines, officials, including one holding a substitution board, are visible, while fans seated in the foreground watch attentively. The overall atmosphere suggests an intense and engaging match is underway or about to begin.",https://storage.googleapis.com/promptsteering/0221b385-fcfc-4811-8137-5ef107854219.png,"The image depicts a lively soccer match in a stadium, with players in red-and-white striped jerseys and red shorts walking onto the well-maintained grass field, some wearing numbers like ""19"" and ""15."" Further ahead, players in blue-and-white uniforms stand in position. The stands in the background are packed with spectators, adorned with red-and-white banners and advertisements. On the sidelines, officials, including one holding a substitution board, are visible, while fans seated in the foreground watch attentively. The overall atmosphere suggests an intense and engaging match is underway or about to begin."
https://storage.googleapis.com/promptsteering/02e31189-5265-4c34-bef9-9db07e9399a3.png,flux-1.1-pro-ultra,65fae22c0f73edcc23fd29d9,5f5aa6d5b8e6411a69e274d5,https://storage.googleapis.com/promptsteering/02e31189-5265-4c34-bef9-9db07e9399a3.png,True,https://storage.googleapis.com/promptsteering/0e711ba0-c0a1-4375-9148-aff31010189e.png,The image shows a close-up of a blue rope knot.,https://storage.googleapis.com/promptsteering/a6534e55-0097-4c54-ad09-c10425e73f1a.png,"The image shows a close-up of a blue rope knot. The knot is in a figure- eight pattern. With three strands of rope coming together at the center. The rope is thick and textured, with a slight sheen to it. The background  is white."
https://storage.googleapis.com/promptsteering/5b5cbee7-5a56-4466-9391-f3378db43e35.png,sd3.5-large-turbo,677d541275d9d4c45bc960b7,5f5aa6d5b8e6411a69e274d5,https://storage.googleapis.com/promptsteering/3b4d4073-c335-4eeb-a812-155d48314b34.png,False,https://storage.googleapis.com/promptsteering/05fd0bd6-84e8-455b-96b6-78368dd01041.png,This is a white thigh pant.,https://storage.googleapis.com/promptsteering/3b4d4073-c335-4eeb-a812-155d48314b34.png,This is a white track suit trouser on a white canvass
https://storage.googleapis.com/promptsteering/fd34673e-e495-4f31-b3c9-ac010db03f1c.png,ideogram-v2-turbo,60dcbb9b2107c4072cc9c1a0,5f5aa6d5b8e6411a69e274d5,https://storage.googleapis.com/promptsteering/f08b3514-928d-42f1-895a-8cd817020d2c.png,False,https://storage.googleapis.com/promptsteering/1411c38f-546c-4b55-b9d0-27b9ab6bf0f7.png,show me a christmas tree like the ones from the movies with gold lights at the end of every branch,https://storage.googleapis.com/promptsteering/f08b3514-928d-42f1-895a-8cd817020d2c.png,show me the previous tree
https://storage.googleapis.com/promptsteering/3585c083-9db6-4716-b258-e0641458b624.png,flux-dev,5d696d1c55742f001af29220,5f5aa6d5b8e6411a69e274d5,https://storage.googleapis.com/promptsteering/3585c083-9db6-4716-b258-e0641458b624.png,True,https://storage.googleapis.com/promptsteering/9babbeca-c0a4-41f6-9c91-9b1bfa5230bf.png,two blank Polaroid style photos,https://storage.googleapis.com/promptsteering/cdcfd592-80a3-42be-b08d-de0bb8cf991a.png,"two blank Polaroid style photos, dark black where the photo should be on both, on a plain white surface, one of the photos is slightly on top of the other"
https://storage.googleapis.com/promptsteering/cc8358d2-7290-4975-a249-3e65d20a3f7e.png,flux-dev,6741a6cd672ba6859909625a,5f5aa6d5b8e6411a69e274d5,https://storage.googleapis.com/promptsteering/27d55d58-692f-4d3b-9dfd-68337be28922.png,False,https://storage.googleapis.com/promptsteering/e5306f28-5b37-4787-81cd-0a0ab0b4bce9.png,A cartoon illustration of a happy mother and her young son. The mother has kind brown eyes and a warm smile. She is wearinga yellow dress and has her arm around the child. The child is looking up at her with a big smile. The text 'Mother of the year' is written in a red heart shape.,https://storage.googleapis.com/promptsteering/27d55d58-692f-4d3b-9dfd-68337be28922.png,"A cartoon illustrationof a mother and her young son. The mother has kind, brown eyes and a warm smile. She wearng a yellow dress with short sleeves and is hugging the child. The son has a short brown hair, bright blue eyes and is looking up at his mother with a big smile. The 'Mother of the year' is written in a red heart-shaped frame, positioned slighly above the mother's head. The illustration should have a warm and inviting color palette."
https://storage.googleapis.com/promptsteering/66fef07a-7aca-4a58-81f6-c29d141239f0.png,dall-e-2,654408a582c9a22f5550e60e,5f5aa6d5b8e6411a69e274d5,https://storage.googleapis.com/promptsteering/66fef07a-7aca-4a58-81f6-c29d141239f0.png,True,https://storage.googleapis.com/promptsteering/53409c94-9080-43b1-adff-860a2b1d90e5.png,"Photograph or a yellow, round flower. The stigma and leaves are green. Golden small text on the bottom of the picture.",https://storage.googleapis.com/promptsteering/8c9e7f17-bdf3-456d-81a1-bb1da3f46223.png,"Photograph of a mustard yellow, round flower sprouting out of the soil. The center of the flower is green. There are two leaves resembling clovers, below the flower. There is small text at the bottom of the picture, color golden, resembling subtitles."
https://storage.googleapis.com/promptsteering/e3b8a0db-a34c-4961-b5d1-51fa31253828.png,sd3.5-large,5974ce5364b35a00019dd811,5f5aa6d5b8e6411a69e274d5,https://storage.googleapis.com/promptsteering/e3b8a0db-a34c-4961-b5d1-51fa31253828.png,True,https://storage.googleapis.com/promptsteering/2586162e-0c72-41ee-a2ba-b35f060ab584.png,A small like with a waterfall in the background. We can see rocks in the water close to the edge. There is moss along the waterfall,https://storage.googleapis.com/promptsteering/36d8363d-0875-4538-a7e0-d0c161976228.png,"A small lake with a waterfall in the background. We can see small rocks inside the water close to the edge. There is moss along the waterfall
the rocks next to the waterfall are more horizontal shaped
Dont show the sky. focus on water and waterfall
The waterfall is straight, without multiple ricohet
Many small rocks in first plan"
https://storage.googleapis.com/promptsteering/62c41146-7496-42e8-9b71-f5acbe9377b4.png,ideogram-v2-turbo,6062450c1bb2c6f42298bda8,647df23a62de26114fdcb29c,https://storage.googleapis.com/promptsteering/62c41146-7496-42e8-9b71-f5acbe9377b4.png,True,https://storage.googleapis.com/promptsteering/fd7574d0-189d-4f75-95cf-5304225f242d.png,A four tiered wedding cake covered in white buttercream frosting. There are ridges every half inch in the icing. The cake sits atop a grey cake stand. There is one large white flower at the base of every layer. The flowers are on alternating sides moving up from the bottom left. At the base of every flower is a sprig of pine and a small feather. The bottom level feather is dark grey. The second and third levels are light and dark grey striped. The tip level feather is smaller and red. There is a small white bird perched on the top right side of the cake. The cake sits on a field of grass. There are out of focus trees in the background.,https://storage.googleapis.com/promptsteering/20b7106c-f177-4d51-9e12-372fe2426580.png,A four tiered wedding cake covered in white buttercream frosting. There are ridges every half inch in the icing. The cake sits atop a grey cake stand. There is one large white flower at the base of every layer. The flowers are on alternating sides moving up every level from the bottom right. At the base of every flower is a sprig of pine and a small feather. The bottom level feather is dark grey. The second and third levels are light and dark grey striped. The tip level feather is smaller and red. There is a small white bird perched on the top right side of the cake. The cake sits on a field of freshly cut grass. There are out of focus trees and shrubs  in the background. The feathers and sprigs are at the base of the flowers.
https://storage.googleapis.com/promptsteering/4d5ce150-7180-4c0d-ab88-326a803c6984.png,sd3.5-large,6693df690cbd52bc4cbf870d,647df23a62de26114fdcb29c,https://storage.googleapis.com/promptsteering/1e909c78-dbf3-44ca-bad9-ebce9dcc601f.png,False,https://storage.googleapis.com/promptsteering/63def90b-9270-4213-bf32-236e3d70d8eb.png,Soccer player,https://storage.googleapis.com/promptsteering/1e909c78-dbf3-44ca-bad9-ebce9dcc601f.png,Soccer player
https://storage.googleapis.com/promptsteering/0e578dd8-df9a-4a68-b3bb-f7732178c683.png,ideogram-v2-turbo,658c1f91c0e5d908b094430e,647df23a62de26114fdcb29c,https://storage.googleapis.com/promptsteering/0e578dd8-df9a-4a68-b3bb-f7732178c683.png,True,https://storage.googleapis.com/promptsteering/97a1c65e-9ca6-42e6-b923-2acb0cdf4daf.png,"invoice business template, cold colours, 4 columns, total count bottom right",https://storage.googleapis.com/promptsteering/ec389134-c306-4fa8-bcc1-0a089c97d85a.png,"invoice business template paper, dark blue logo top left, 3 columns, total count bottom right, thin pen on the right of the paper, grey background with the shadow of the paper"
